periodo,tipo_indicador,nombre,valor_promedio,valor_min,valor_max,valor_std
2021-10,financieros,Activos Netos Totales / Patrimonio Neto,9.9,9.9,9.9,
2021-10,financieros,Margen de Intermediación Neto,9.29,9.29,9.29,
2021-10,financieros,Spread de Tasas de Interés,10.605123789519721,10.605123789519721,10.605123789519721,
2021-10,morosidad,Morosidad Estresada,6.147073634291507,0.0,28.463334409433532,6.282195124068352
2021-10,morosidad,Morosidad Simple,1.58,1.58,1.58,
2021-10,principales,ROA,2.02,2.02,2.02,
2021-10,principales,ROE (Rentabilidad del Patrimonio),20.12,20.12,20.12,
2021-10,principales,Índice Solvencia,19.63,19.63,19.63,
2021-11,financieros,Activos Improductivos / Patrimonio Neto,2.58,2.58,2.58,
2021-11,financieros,Activos Netos Totales / Patrimonio Neto,10.17,10.17,10.17,
2021-11,financieros,Margen de Intermediación Neto,9.17,9.17,9.17,
2021-11,financieros,Spread de Tasas de Interés,10.61710354236849,10.61710354236849,10.61710354236849,
2021-11,morosidad,Morosidad Estresada,6.028481700282668,0.0,26.83128776183283,6.0085942677963695
2021-11,morosidad,Morosidad Simple,1.51,1.51,1.51,
2021-11,principales,ROA,2.0,2.0,2.0,
2021-11,principales,ROE (Rentabilidad del Patrimonio),19.91,19.91,19.91,
2021-11,principales,Índice Solvencia,19.06,19.06,19.06,
2021-12,financieros,Activos Improductivos / Patrimonio Neto,2.47,2.47,2.47,
2021-12,financieros,Activos Netos Totales / Patrimonio Neto,10.29,10.29,10.29,
2021-12,financieros,Margen de Intermediación Neto,8.96,8.96,8.96,
2021-12,financieros,Spread de Tasas de Interés,10.443793822894165,10.443793822894165,10.443793822894165,
2021-12,morosidad,Morosidad Estresada,4.867956026493989,0.0,10.881821373574665,3.340839170224625
2021-12,morosidad,Morosidad Simple,1.4,1.4,1.4,
2021-12,principales,ROA,1.99,1.99,1.99,
2021-12,principales,ROE (Rentabilidad del Patrimonio),19.76,19.76,19.76,
2021-12,principales,Índice Solvencia,19.06,19.06,19.06,
2022-01,financieros,Activos Improductivos / Patrimonio Neto,1.88,1.88,1.88,
2022-01,financieros,Activos Netos Totales / Patrimonio Neto,9.61,9.61,9.61,
2022-01,financieros,Margen de Intermediación Neto,7.55,7.55,7.55,
2022-01,financieros,Spread de Tasas de Interés,10.316139268670142,10.316139268670142,10.316139268670142,
2022-01,morosidad,Morosidad Estresada,4.62846900839066,0.0,9.952178074483538,3.0812533163904328
2022-01,morosidad,Morosidad Simple,1.4,1.4,1.4,
2022-01,principales,ROA,1.89,1.89,1.89,
2022-01,principales,ROE (Rentabilidad del Patrimonio),17.72,17.72,17.72,
2022-01,principales,Índice Solvencia,19.47,19.47,19.47,
2022-02,financieros,Activos Improductivos / Patrimonio Neto,1.82,1.82,1.82,
2022-02,financieros,Activos Netos Totales / Patrimonio Neto,9.68,9.68,9.68,
2022-02,financieros,Margen de Intermediación Neto,6.6,6.6,6.6,
2022-02,financieros,Spread de Tasas de Interés,10.379701833169229,10.379701833169229,10.379701833169229,
2022-02,morosidad,Morosidad Estresada,4.627485575365803,0.0,9.450968216927306,3.101309793715694
2022-02,morosidad,Morosidad Simple,1.34,1.34,1.34,
2022-02,principales,ROA,2.03,2.03,2.03,
2022-02,principales,ROE (Rentabilidad del Patrimonio),19.54,19.54,19.54,
2022-02,principales,Índice Solvencia,17.61,17.61,17.61,
2022-03,financieros,Activos Improductivos / Patrimonio Neto,1.95,1.95,1.95,
2022-03,financieros,Activos Netos Totales / Patrimonio Neto,9.94,9.94,9.94,
2022-03,financieros,Margen de Intermediación Neto,6.73,6.73,6.73,
2022-03,financieros,Spread de Tasas de Interés,10.260108304176413,10.260108304176413,10.260108304176413,
2022-03,morosidad,Morosidad Estresada,4.585638448806876,0.0,9.76345752319279,3.1235632983160073
2022-03,morosidad,Morosidad Simple,1.23,1.23,1.23,
2022-03,principales,ROA,2.08,2.08,2.08,
2022-03,principales,ROE (Rentabilidad del Patrimonio),20.01,20.01,20.01,
2022-03,principales,Índice Solvencia,17.67,17.67,17.67,
2022-04,financieros,Activos Improductivos / Patrimonio Neto,1.96,1.96,1.96,
2022-04,financieros,Activos Netos Totales / Patrimonio Neto,9.93,9.93,9.93,
2022-04,financieros,Margen de Intermediación Neto,6.7,6.7,6.7,
2022-04,financieros,Spread de Tasas de Interés,10.230574482171717,10.230574482171717,10.230574482171717,
2022-04,morosidad,Morosidad Estresada,4.317763149608185,0.0,9.178619893901168,2.887608833105266
2022-04,morosidad,Morosidad Simple,1.2,1.2,1.2,
2022-04,principales,ROA,2.0,2.0,2.0,
2022-04,principales,ROE (Rentabilidad del Patrimonio),19.32,19.32,19.32,
2022-04,principales,Índice Solvencia,17.6,17.6,17.6,
2022-05,financieros,Activos Improductivos / Patrimonio Neto,2.15,2.15,2.15,
2022-05,financieros,Activos Netos Totales / Patrimonio Neto,9.86,9.86,9.86,
2022-05,financieros,Margen de Intermediación Neto,6.95,6.95,6.95,
2022-05,financieros,Spread de Tasas de Interés,10.28739889777048,10.28739889777048,10.28739889777048,
2022-05,morosidad,Morosidad Estresada,4.48601620779609,0.0,8.687195633913221,2.875306280995591
2022-05,morosidad,Morosidad Simple,1.19,1.19,1.19,
2022-05,principales,ROA,2.09,2.09,2.09,
2022-05,principales,ROE (Rentabilidad del Patrimonio),20.31,20.31,20.31,
2022-05,principales,Índice Solvencia,16.47,16.47,16.47,
2022-06,financieros,Activos Improductivos / Patrimonio Neto,1.94,1.94,1.94,
2022-06,financieros,Activos Netos Totales / Patrimonio Neto,10.01,10.01,10.01,
2022-06,financieros,Margen de Intermediación Neto,6.92,6.92,6.92,
2022-06,financieros,Spread de Tasas de Interés,10.265748974616725,10.265748974616725,10.265748974616725,
2022-06,morosidad,Morosidad Estresada,4.281299808291764,0.0,9.435291459377263,2.837095150569574
2022-06,morosidad,Morosidad Simple,1.12,1.12,1.12,
2022-06,principales,ROA,2.16,2.16,2.16,
2022-06,principales,ROE (Rentabilidad del Patrimonio),21.1,21.1,21.1,
2022-06,principales,Índice Solvencia,16.4,16.4,16.4,
2022-07,financieros,Activos Improductivos / Patrimonio Neto,1.98,1.98,1.98,
2022-07,financieros,Activos Netos Totales / Patrimonio Neto,10.12,10.12,10.12,
2022-07,financieros,Margen de Intermediación Neto,6.92,6.92,6.92,
2022-07,financieros,Spread de Tasas de Interés,10.21766924781533,10.21766924781533,10.21766924781533,
2022-07,morosidad,Morosidad Estresada,4.2907400624551215,0.0,10.627910663688459,2.992067256756437
2022-07,morosidad,Morosidad Simple,1.1,1.1,1.1,
2022-07,principales,ROA,2.17,2.17,2.17,
2022-07,principales,ROE (Rentabilidad del Patrimonio),21.28,21.28,21.28,
2022-07,principales,Índice Solvencia,16.15,16.15,16.15,
2022-08,financieros,Activos Improductivos / Patrimonio Neto,1.86,1.86,1.86,
2022-08,financieros,Activos Netos Totales / Patrimonio Neto,9.9,9.9,9.9,
2022-08,financieros,Margen de Intermediación Neto,6.92,6.92,6.92,
2022-08,financieros,Spread de Tasas de Interés,10.314207315875816,10.314207315875816,10.314207315875816,
2022-08,morosidad,Morosidad Estresada,4.206387077574438,0.0,10.897970043858791,2.9687826153830663
2022-08,morosidad,Morosidad Simple,1.06,1.06,1.06,
2022-08,principales,ROA,2.19,2.19,2.19,
2022-08,principales,ROE (Rentabilidad del Patrimonio),21.49,21.49,21.49,
2022-08,principales,Índice Solvencia,17.35,17.35,17.35,
2022-09,financieros,Activos Improductivos / Patrimonio Neto,1.8,1.8,1.8,
2022-09,financieros,Activos Netos Totales / Patrimonio Neto,9.95,9.95,9.95,
2022-09,financieros,Margen de Intermediación Neto,6.85,6.85,6.85,
2022-09,financieros,Spread de Tasas de Interés,10.56589604315165,10.56589604315165,10.56589604315165,
2022-09,morosidad,Morosidad Estresada,4.115213221865209,0.0,11.482870497425306,3.023197269519101
2022-09,morosidad,Morosidad Simple,1.05,1.05,1.05,
2022-09,principales,ROA,2.2,2.2,2.2,
2022-09,principales,ROE (Rentabilidad del Patrimonio),21.58,21.58,21.58,
2022-09,principales,Índice Solvencia,17.35,17.35,17.35,
2022-10,financieros,Activos Improductivos / Patrimonio Neto,1.86,1.86,1.86,
2022-10,financieros,Activos Netos Totales / Patrimonio Neto,9.78,9.78,9.78,
2022-10,financieros,Margen de Intermediación Neto,7.02,7.02,7.02,
2022-10,financieros,Spread de Tasas de Interés,10.800335059481812,10.800335059481812,10.800335059481812,
2022-10,morosidad,Morosidad Estresada,4.341247664292734,0.0,11.851431894436223,3.004298158392025
2022-10,morosidad,Morosidad Simple,1.09,1.09,1.09,
2022-10,principales,ROA,2.26,2.26,2.26,
2022-10,principales,ROE (Rentabilidad del Patrimonio),22.3,22.3,22.3,
2022-10,principales,Índice Solvencia,16.95,16.95,16.95,
2022-11,financieros,Activos Improductivos / Patrimonio Neto,1.91,1.91,1.91,
2022-11,financieros,Activos Netos Totales / Patrimonio Neto,9.75,9.75,9.75,
2022-11,financieros,Margen de Intermediación Neto,7.01,7.01,7.01,
2022-11,financieros,Spread de Tasas de Interés,10.95742112464389,10.95742112464389,10.95742112464389,
2022-11,morosidad,Morosidad Estresada,4.408582976873612,0.7978633330658158,11.629110575686761,2.786531214269241
2022-11,morosidad,Morosidad Simple,1.08,1.08,1.08,
2022-11,principales,ROA,2.23,2.23,2.23,
2022-11,principales,ROE (Rentabilidad del Patrimonio),21.93,21.93,21.93,
2022-11,principales,Índice Solvencia,16.49,16.49,16.49,
2022-12,financieros,Activos Improductivos / Patrimonio Neto,1.89,1.89,1.89,
2022-12,financieros,Activos Netos Totales / Patrimonio Neto,9.54,9.54,9.54,
2022-12,financieros,Margen de Intermediación Neto,7.04,7.04,7.04,
2022-12,financieros,Spread de Tasas de Interés,11.003595291217787,11.003595291217787,11.003595291217787,
2022-12,morosidad,Morosidad Estresada,4.238199966618622,0.0,9.687928176255575,2.7260445023381528
2022-12,morosidad,Morosidad Simple,1.07,1.07,1.07,
2022-12,principales,ROA,2.24,2.24,2.24,
2022-12,principales,ROE (Rentabilidad del Patrimonio),21.99,21.99,21.99,
2022-12,principales,Índice Solvencia,16.72,16.72,16.72,
2023-01,financieros,Activos Improductivos / Patrimonio Neto,1.95,1.95,1.95,
2023-01,financieros,Activos Netos Totales / Patrimonio Neto,9.36,9.36,9.36,
2023-01,financieros,Margen de Intermediación Neto,7.64,7.64,7.64,
2023-01,financieros,Spread de Tasas de Interés,10.982924115002001,10.982924115002001,10.982924115002001,
2023-01,morosidad,Morosidad Estresada,4.2389962108748565,0.0,9.17913450988691,2.6248232696095455
2023-01,morosidad,Morosidad Simple,1.11,1.11,1.11,
2023-01,principales,ROA,2.57,2.57,2.57,
2023-01,principales,ROE (Rentabilidad del Patrimonio),23.75,23.75,23.75,
2023-01,principales,Índice Solvencia,17.47,17.47,17.47,
2023-02,financieros,Activos Improductivos / Patrimonio Neto,1.85,1.85,1.85,
2023-02,financieros,Activos Netos Totales / Patrimonio Neto,9.14,9.14,9.14,
2023-02,financieros,Margen de Intermediación Neto,8.03,8.03,8.03,
2023-02,financieros,Spread de Tasas de Interés,11.203068771008013,11.203068771008013,11.203068771008013,
2023-02,morosidad,Morosidad Estresada,4.203681623909098,0.0,9.037808407495596,2.5343618951475144
2023-02,morosidad,Morosidad Simple,1.11,1.11,1.11,
2023-02,principales,ROA,2.64,2.64,2.64,
2023-02,principales,ROE (Rentabilidad del Patrimonio),24.68,24.68,24.68,
2023-02,principales,Índice Solvencia,16.67,16.67,16.67,
2023-03,financieros,Activos Improductivos / Patrimonio Neto,1.94,1.94,1.94,
2023-03,financieros,Activos Netos Totales / Patrimonio Neto,9.55,9.55,9.55,
2023-03,financieros,Margen de Intermediación Neto,8.29,8.29,8.29,
2023-03,financieros,Spread de Tasas de Interés,11.027919251951193,11.027919251951193,11.027919251951193,
2023-03,morosidad,Morosidad Estresada,4.162102408350072,0.0,9.25162653586813,2.505313805462786
2023-03,morosidad,Morosidad Simple,1.12,1.12,1.12,
2023-03,principales,ROA,2.74,2.74,2.74,
2023-03,principales,ROE (Rentabilidad del Patrimonio),25.91,25.91,25.91,
2023-03,principales,Índice Solvencia,17.33,17.33,17.33,
2023-04,financieros,Activos Improductivos / Patrimonio Neto,1.89,1.89,1.89,
2023-04,financieros,Activos Netos Totales / Patrimonio Neto,9.35,9.35,9.35,
2023-04,financieros,Margen de Intermediación Neto,8.11,8.11,8.11,
2023-04,financieros,Spread de Tasas de Interés,11.158387764569511,11.158387764569511,11.158387764569511,
2023-04,morosidad,Morosidad Estresada,4.218700025001375,0.0,9.032994596751399,2.4733731431537342
2023-04,morosidad,Morosidad Simple,1.16,1.16,1.16,
2023-04,principales,ROA,2.62,2.62,2.62,
2023-04,principales,ROE (Rentabilidad del Patrimonio),24.77,24.77,24.77,
2023-04,principales,Índice Solvencia,17.35,17.35,17.35,
2023-05,financieros,Activos Improductivos / Patrimonio Neto,1.93,1.93,1.93,
2023-05,financieros,Activos Netos Totales / Patrimonio Neto,9.34,9.34,9.34,
2023-05,financieros,Margen de Intermediación Neto,8.03,8.03,8.03,
2023-05,financieros,Spread de Tasas de Interés,11.084979571438975,11.084979571438975,11.084979571438975,
2023-05,morosidad,Morosidad Estresada,3.9466150907026267,0.0,7.893865877287191,2.179289709493799
2023-05,morosidad,Morosidad Simple,1.19,1.19,1.19,
2023-05,principales,ROA,2.54,2.54,2.54,
2023-05,principales,ROE (Rentabilidad del Patrimonio),24.03,24.03,24.03,
2023-05,principales,Índice Solvencia,17.27,17.27,17.27,
2023-06,financieros,Activos Improductivos / Patrimonio Neto,2.06,2.06,2.06,
2023-06,financieros,Activos Netos Totales / Patrimonio Neto,9.95,9.95,9.95,
2023-06,financieros,Margen de Intermediación Neto,7.95,7.95,7.95,
2023-06,financieros,Spread de Tasas de Interés,10.932123260682964,10.932123260682964,10.932123260682964,
2023-06,morosidad,Morosidad Estresada,3.840096798110603,0.0,7.275433281483745,2.0855995176265605
2023-06,morosidad,Morosidad Simple,1.15,1.15,1.15,
2023-06,principales,ROA,2.55,2.55,2.55,
2023-06,principales,ROE (Rentabilidad del Patrimonio),24.49,24.49,24.49,
2023-06,principales,Índice Solvencia,17.2,17.2,17.2,
2023-07,financieros,Activos Improductivos / Patrimonio Neto,2.06,2.06,2.06,
2023-07,financieros,Activos Netos Totales / Patrimonio Neto,9.88,9.88,9.88,
2023-07,financieros,Margen de Intermediación Neto,8.01,8.01,8.01,
2023-07,financieros,Spread de Tasas de Interés,11.15353844721463,11.15353844721463,11.15353844721463,
2023-07,morosidad,Morosidad Estresada,3.908708534747252,0.8765614619456421,7.452276629010597,2.004818795736893
2023-07,morosidad,Morosidad Simple,1.18,1.18,1.18,
2023-07,principales,ROA,2.58,2.58,2.58,
2023-07,principales,ROE (Rentabilidad del Patrimonio),24.98,24.98,24.98,
2023-07,principales,Índice Solvencia,16.58,16.58,16.58,
2023-08,financieros,Activos Improductivos / Patrimonio Neto,1.91,1.91,1.91,
2023-08,financieros,Activos Netos Totales / Patrimonio Neto,9.82,9.82,9.82,
2023-08,financieros,Margen de Intermediación Neto,7.95,7.95,7.95,
2023-08,financieros,Spread de Tasas de Interés,11.257914010683235,11.257914010683235,11.257914010683235,
2023-08,morosidad,Morosidad Estresada,3.6830238577965715,1.0185271399256488,7.241838835374131,1.8461094913954603
2023-08,morosidad,Morosidad Simple,1.23,1.23,1.23,
2023-08,principales,ROA,2.57,2.57,2.57,
2023-08,principales,ROE (Rentabilidad del Patrimonio),24.92,24.92,24.92,
2023-08,principales,Índice Solvencia,16.48,16.48,16.48,
2023-09,financieros,Activos Improductivos / Patrimonio Neto,1.91,1.91,1.91,
2023-09,financieros,Activos Netos Totales / Patrimonio Neto,9.59,9.59,9.59,
2023-09,financieros,Margen de Intermediación Neto,7.96,7.96,7.96,
2023-09,financieros,Spread de Tasas de Interés,11.325014485080764,11.325014485080764,11.325014485080764,
2023-09,morosidad,Morosidad Estresada,3.6893401514017707,0.0,7.361375686440423,1.9886966846000014
2023-09,morosidad,Morosidad Simple,1.23,1.23,1.23,
2023-09,principales,ROA,2.54,2.54,2.54,
2023-09,principales,ROE (Rentabilidad del Patrimonio),24.66,24.66,24.66,
2023-09,principales,Índice Solvencia,15.92,15.92,15.92,
2023-10,financieros,Activos Improductivos / Patrimonio Neto,1.9,1.9,1.9,
2023-10,financieros,Activos Netos Totales / Patrimonio Neto,9.54,9.54,9.54,
2023-10,financieros,Margen de Intermediación Neto,7.94,7.94,7.94,
2023-10,financieros,Spread de Tasas de Interés,11.264608513549009,11.264608513549009,11.264608513549009,
2023-10,morosidad,Morosidad Estresada,3.5080583392135596,0.0,6.667545359409702,1.8222744795217765
2023-10,morosidad,Morosidad Simple,1.27,1.27,1.27,
2023-10,principales,ROA,2.51,2.51,2.51,
2023-10,principales,ROE (Rentabilidad del Patrimonio),24.25,24.25,24.25,
2023-10,principales,Índice Solvencia,15.81,15.81,15.81,
2023-11,financieros,Activos Improductivos / Patrimonio Neto,1.87,1.87,1.87,
2023-11,financieros,Activos Netos Totales / Patrimonio Neto,9.48,9.48,9.48,
2023-11,financieros,Margen de Intermediación Neto,7.91,7.91,7.91,
2023-11,financieros,Spread de Tasas de Interés,11.642072634311258,11.642072634311258,11.642072634311258,
2023-11,morosidad,Morosidad Estresada,3.473318790691454,0.0,6.652860680720196,1.836464351039209
2023-11,morosidad,Morosidad Simple,1.25,1.25,1.25,
2023-11,principales,ROA,2.49,2.49,2.49,
2023-11,principales,ROE (Rentabilidad del Patrimonio),24.05,24.05,24.05,
2023-11,principales,Índice Solvencia,15.93,15.93,15.93,
2023-12,financieros,Activos Improductivos / Patrimonio Neto,1.87,1.87,1.87,
2023-12,financieros,Activos Netos Totales / Patrimonio Neto,9.38,9.38,9.38,
2023-12,financieros,Margen de Intermediación Neto,7.92,7.92,7.92,
2023-12,financieros,Spread de Tasas de Interés,11.29374219458359,11.29374219458359,11.29374219458359,
2023-12,morosidad,Morosidad Estresada,3.332051773230694,0.0,6.695855378953007,1.8661984474531736
2023-12,morosidad,Morosidad Simple,1.14,1.14,1.14,
2023-12,principales,ROA,2.45,2.45,2.45,
2023-12,principales,ROE (Rentabilidad del Patrimonio),23.6,23.6,23.6,
2023-12,principales,Índice Solvencia,16.11,16.11,16.11,
2024-01,financieros,Activos Improductivos / Patrimonio Neto,1.72,1.72,1.72,
2024-01,financieros,Activos Netos Totales / Patrimonio Neto,9.18,9.18,9.18,
2024-01,financieros,Margen de Intermediación Neto,8.08,8.08,8.08,
2024-01,financieros,Spread de Tasas de Interés,11.304032428511945,11.304032428511945,11.304032428511945,
2024-01,morosidad,Morosidad Estresada,3.2285321902290156,0.02454442661358466,6.516496090445768,1.876151044578881
2024-01,morosidad,Morosidad Simple,1.21,1.21,1.21,
2024-01,principales,ROA,2.58,2.58,2.58,
2024-01,principales,ROE (Rentabilidad del Patrimonio),24.78,24.78,24.78,
2024-01,principales,Índice Solvencia,16.52,16.52,16.52,
2024-02,financieros,Activos Improductivos / Patrimonio Neto,1.65,1.65,1.65,
2024-02,financieros,Activos Netos Totales / Patrimonio Neto,9.08,9.08,9.08,
2024-02,financieros,Margen de Intermediación Neto,8.06,8.06,8.06,
2024-02,financieros,Spread de Tasas de Interés,11.346137246222927,11.346137246222927,11.346137246222927,
2024-02,morosidad,Morosidad Estresada,3.443499927286657,0.0,6.5154280038873305,1.6044288107254794
2024-02,morosidad,Morosidad Simple,1.25,1.25,1.25,
2024-02,principales,ROA,2.51,2.51,2.51,
2024-02,principales,ROE (Rentabilidad del Patrimonio),24.11,24.11,24.11,
2024-02,principales,Índice Solvencia,16.96,16.96,16.96,
2024-03,financieros,Activos Improductivos / Patrimonio Neto,1.76,1.76,1.76,
2024-03,financieros,Activos Netos Totales / Patrimonio Neto,9.45,9.45,9.45,
2024-03,financieros,Margen de Intermediación Neto,8.39,8.39,8.39,
2024-03,financieros,Spread de Tasas de Interés,11.378309276888327,11.378309276888327,11.378309276888327,
2024-03,morosidad,Morosidad Estresada,3.4025431902941956,0.0,6.704798247016992,1.771707905344623
2024-03,morosidad,Morosidad Simple,1.31,1.31,1.31,
2024-03,principales,ROA,2.56,2.56,2.56,
2024-03,principales,ROE (Rentabilidad del Patrimonio),24.64,24.64,24.64,
2024-03,principales,Índice Solvencia,17.69,17.69,17.69,
2024-04,financieros,Activos Improductivos / Patrimonio Neto,1.69,1.69,1.69,
2024-04,financieros,Activos Netos Totales / Patrimonio Neto,9.06,9.06,9.06,
2024-04,financieros,Margen de Intermediación Neto,8.51,8.51,8.51,
2024-04,financieros,Spread de Tasas de Interés,11.348670185179433,11.348670185179433,11.348670185179433,
2024-04,morosidad,Morosidad Estresada,3.5252974241633743,0.0,6.555291229936492,1.7565733554949932
2024-04,morosidad,Morosidad Simple,1.36,1.36,1.36,
2024-04,principales,ROA,2.6,2.6,2.6,
2024-04,principales,ROE (Rentabilidad del Patrimonio),24.98,24.98,24.98,
2024-04,principales,Índice Solvencia,17.78,17.78,17.78,
2024-05,financieros,Activos Improductivos / Patrimonio Neto,1.76,1.76,1.76,
2024-05,financieros,Activos Netos Totales / Patrimonio Neto,9.16,9.16,9.16,
2024-05,financieros,Margen de Intermediación Neto,8.41,8.41,8.41,
2024-05,financieros,Spread de Tasas de Interés,11.550054183440954,11.550054183440954,11.550054183440954,
2024-05,morosidad,Morosidad Estresada,3.6368281655841663,0.0,6.5575151860487315,1.8055911544076515
2024-05,morosidad,Morosidad Simple,1.39,1.39,1.39,
2024-05,principales,ROA,2.55,2.55,2.55,
2024-05,principales,ROE (Rentabilidad del Patrimonio),24.41,24.41,24.41,
2024-05,principales,Índice Solvencia,17.46,17.46,17.46,
2024-06,financieros,Activos Improductivos / Patrimonio Neto,1.72,1.72,1.72,
2024-06,financieros,Activos Netos Totales / Patrimonio Neto,9.0,9.0,9.0,
2024-06,financieros,Margen de Intermediación Neto,8.27,8.27,8.27,
2024-06,financieros,Spread de Tasas de Interés,11.559235459414033,11.559235459414033,11.559235459414033,
2024-06,morosidad,Morosidad Estresada,3.706242789609651,0.0,6.644170668388284,1.848223969053036
2024-06,morosidad,Morosidad Simple,1.41,1.41,1.41,
2024-06,principales,ROA,2.45,2.45,2.45,
2024-06,principales,ROE (Rentabilidad del Patrimonio),23.23,23.23,23.23,
2024-06,principales,Índice Solvencia,17.17,17.17,17.17,
2024-07,financieros,Activos Improductivos / Patrimonio Neto,1.79,1.79,1.79,
2024-07,financieros,Activos Netos Totales / Patrimonio Neto,9.24,9.24,9.24,
2024-07,financieros,Margen de Intermediación Neto,8.23,8.23,8.23,
2024-07,financieros,Spread de Tasas de Interés,11.655236072419346,11.655236072419346,11.655236072419346,
2024-07,morosidad,Morosidad Estresada,3.7898869693836352,0.0,6.633650902553098,1.8511146496877573
2024-07,morosidad,Morosidad Simple,1.43,1.43,1.43,
2024-07,principales,ROA,2.41,2.41,2.41,
2024-07,principales,ROE (Rentabilidad del Patrimonio),22.87,22.87,22.87,
2024-07,principales,Índice Solvencia,17.66,17.66,17.66,
2024-08,financieros,Activos Improductivos / Patrimonio Neto,1.77,1.77,1.77,
2024-08,financieros,Activos Netos Totales / Patrimonio Neto,9.14,9.14,9.14,
2024-08,financieros,Margen de Intermediación Neto,8.24,8.24,8.24,
2024-08,financieros,Spread de Tasas de Interés,11.629744557672616,11.629744557672616,11.629744557672616,
2024-08,morosidad,Morosidad Estresada,3.8283847000011804,0.0,6.7041366508641635,1.8369111065410821
2024-08,morosidad,Morosidad Simple,1.47,1.47,1.47,
2024-08,principales,ROA,2.38,2.38,2.38,
2024-08,principales,ROE (Rentabilidad del Patrimonio),22.48,22.48,22.48,
2024-08,principales,Índice Solvencia,17.5,17.5,17.5,
2024-09,financieros,Activos Improductivos / Patrimonio Neto,1.69,1.69,1.69,
2024-09,financieros,Activos Netos Totales / Patrimonio Neto,8.97,8.97,8.97,
2024-09,financieros,Margen de Intermediación Neto,8.26,8.26,8.26,
2024-09,financieros,Spread de Tasas de Interés,11.767030384717351,11.767030384717351,11.767030384717351,
2024-09,morosidad,Morosidad Estresada,3.985647916298968,0.0,6.847131103196855,1.8471365543583227
2024-09,morosidad,Morosidad Simple,1.53,1.53,1.53,
2024-09,principales,ROA,2.35,2.35,2.35,
2024-09,principales,ROE (Rentabilidad del Patrimonio),22.14,22.14,22.14,
2024-09,principales,Índice Solvencia,17.47,17.47,17.47,
2024-10,financieros,Activos Improductivos / Patrimonio Neto,1.71,1.71,1.71,
2024-10,financieros,Activos Netos Totales / Patrimonio Neto,8.9,8.9,8.9,
2024-10,financieros,Margen de Intermediación Neto,8.25,8.25,8.25,
2024-10,financieros,Spread de Tasas de Interés,11.753958662584242,11.753958662584242,11.753958662584242,
2024-10,morosidad,Morosidad Estresada,4.05189735249777,0.010412614939909472,6.81096606260909,1.921686173114394
2024-10,morosidad,Morosidad Simple,1.56,1.56,1.56,
2024-10,principales,ROA,2.33,2.33,2.33,
2024-10,principales,ROE (Rentabilidad del Patrimonio),21.88,21.88,21.88,
2024-10,principales,Índice Solvencia,17.48,17.48,17.48,
2024-11,financieros,Activos Improductivos / Patrimonio Neto,1.74,1.74,1.74,
2024-11,financieros,Activos Netos Totales / Patrimonio Neto,8.96,8.96,8.96,
2024-11,financieros,Margen de Intermediación Neto,8.28,8.28,8.28,
2024-11,financieros,Spread de Tasas de Interés,11.872205864232342,11.872205864232342,11.872205864232342,
2024-11,morosidad,Morosidad Estresada,4.076920938396574,0.0,6.8426434769337865,1.9397219333548301
2024-11,morosidad,Morosidad Simple,1.55,1.55,1.55,
2024-11,principales,ROA,2.37,2.37,2.37,
2024-11,principales,ROE (Rentabilidad del Patrimonio),22.23,22.23,22.23,
2024-11,principales,Índice Solvencia,17.29,17.29,17.29,
2024-12,financieros,Activos Improductivos / Patrimonio Neto,1.76,1.76,1.76,
2024-12,financieros,Activos Netos Totales / Patrimonio Neto,8.88,8.88,8.88,
2024-12,financieros,Margen de Intermediación Neto,8.27,8.27,8.27,
2024-12,financieros,Spread de Tasas de Interés,11.794292440324508,11.794292440324508,11.794292440324508,
2024-12,morosidad,Morosidad Estresada,4.027762107952398,0.0,7.600127565263583,2.043388111200131
2024-12,morosidad,Morosidad Simple,1.55,1.55,1.55,
2024-12,principales,ROA,2.33,2.33,2.33,
2024-12,principales,ROE (Rentabilidad del Patrimonio),21.84,21.84,21.84,
2024-12,principales,Índice Solvencia,17.39,17.39,17.39,
2025-01,financieros,Activos Improductivos / Patrimonio Neto,1.72,1.72,1.72,
2025-01,financieros,Activos Netos Totales / Patrimonio Neto,8.9,8.9,8.9,
2025-01,financieros,Margen de Intermediación Neto,7.98,7.98,7.98,
2025-01,financieros,Spread de Tasas de Interés,11.735758471669731,11.735758471669731,11.735758471669731,
2025-01,morosidad,Morosidad Estresada,4.088719949500564,0.0,8.23338039660256,2.1420705770913426
2025-01,morosidad,Morosidad Simple,1.65,1.65,1.65,
2025-01,principales,ROA,2.25,2.25,2.25,
2025-01,principales,ROE (Rentabilidad del Patrimonio),20.79,20.79,20.79,
2025-01,principales,Índice Solvencia,17.91,17.91,17.91,
2025-02,financieros,Activos Improductivos / Patrimonio Neto,1.74,1.74,1.74,
2025-02,financieros,Activos Netos Totales / Patrimonio Neto,8.82,8.82,8.82,
2025-02,financieros,Margen de Intermediación Neto,7.78,7.78,7.78,
2025-02,financieros,Spread de Tasas de Interés,11.825233161537502,11.825233161537502,11.825233161537502,
2025-02,morosidad,Morosidad Estresada,4.19341548306944,0.0,8.187983361686555,2.0314129731044805
2025-02,morosidad,Morosidad Simple,1.71,1.71,1.71,
2025-02,principales,ROA,2.15,2.15,2.15,
2025-02,principales,ROE (Rentabilidad del Patrimonio),19.88,19.88,19.88,
2025-02,principales,Índice Solvencia,17.64,17.64,17.64,
